player_name,spy_prob,team,leader,mission_outcome,v1,v2,v3,v4,v5,spy
3-Bounder,0.4380952380952381,1,1,1,1,0,0,1,0,0
4-Logicalton,0.14285714285714285,0,0,1,0,1,1,0,1,0
0-Simpleton,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Logicalton,0.047619047619047616,1,0,1,1,2,2,2,2,0
2-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,1
3-rv19514,0.047619047619047616,0,0,1,0,2,2,2,2,1
4-Trickerton,0.047619047619047616,0,0,1,0,2,2,2,2,0
0-Simpleton,0.0380952380952381,1,0,0,1,1,2,2,2,0
1-Logicalton,0.0380952380952381,1,1,0,1,1,2,2,2,0
2-Bounder,0.047619047619047616,1,0,0,1,1,2,2,2,1
3-rv19514,0.047619047619047616,0,0,0,0,1,2,2,2,1
4-Trickerton,0.047619047619047616,0,0,0,0,0,2,2,2,0
0-Simpleton,0.05714285714285714,0,0,0,1,1,1,2,2,0
1-Logicalton,0.05714285714285714,0,0,0,1,1,1,2,2,0
2-Bounder,0.06666666666666667,1,1,0,1,1,1,2,2,1
3-rv19514,0.047619047619047616,1,0,0,0,1,1,2,2,1
4-Trickerton,0.047619047619047616,0,0,0,0,0,0,2,2,0
0-Simpleton,0.05714285714285714,1,0,1,1,1,1,0,1,0
1-Logicalton,0.05714285714285714,1,0,1,1,1,1,0,1,0
2-Bounder,0.06666666666666667,0,0,1,1,1,1,0,0,1
3-rv19514,0.047619047619047616,0,0,1,0,1,1,1,0,1
4-Trickerton,0.047619047619047616,1,1,1,0,0,0,0,1,0
0-Simpleton,1.0095238095238095,1,0,1,1,1,1,0,1,0
1-Logicalton,1.2476190476190476,1,0,1,1,1,1,0,1,0
2-Bounder,0.5428571428571428,0,0,1,1,1,1,0,0,1
3-rv19514,0.047619047619047616,0,0,1,0,1,1,1,0,1
4-Trickerton,1.0,1,1,1,0,0,0,0,1,0
0-Simpleton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,1,0,0,1,2,2,2,2,0
3-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,0
4-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Simpleton,0.09523809523809523,0,0,0,1,0,0,2,2,0
1-rv19514,0.047619047619047616,0,0,0,1,1,0,2,2,0
2-Trickerton,0.09523809523809523,1,1,0,1,0,1,2,2,0
3-Bounder,0.09523809523809523,1,0,0,1,0,1,2,2,0
4-Logicalton,0.09523809523809523,1,0,0,1,1,1,2,2,0
0-Simpleton,0.09523809523809523,0,0,0,1,0,0,0,1,0
1-rv19514,0.047619047619047616,1,0,0,1,1,0,1,1,0
2-Trickerton,0.1619047619047619,0,0,0,1,0,1,0,1,0
3-Bounder,0.1619047619047619,0,0,0,1,0,1,1,0,0
4-Logicalton,0.11428571428571428,1,1,0,1,1,1,0,1,0
0-Simpleton,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Trickerton,0.047619047619047616,0,0,1,1,2,2,2,2,1
2-rv19514,0.047619047619047616,0,0,1,0,2,2,2,2,1
3-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
4-Logicalton,0.047619047619047616,1,0,1,1,2,2,2,2,0
0-Simpleton,0.0380952380952381,1,0,0,1,1,2,2,2,0
1-Trickerton,0.047619047619047616,1,1,0,1,1,2,2,2,1
2-rv19514,0.047619047619047616,0,0,0,0,1,2,2,2,1
3-Bounder,0.047619047619047616,0,0,0,1,0,2,2,2,0
4-Logicalton,0.0380952380952381,1,0,0,1,1,2,2,2,0
0-Simpleton,0.05714285714285714,1,0,0,1,1,1,2,2,0
1-Trickerton,0.06666666666666667,0,0,0,1,1,1,2,2,1
2-rv19514,0.047619047619047616,1,1,0,0,1,1,2,2,1
3-Bounder,0.047619047619047616,0,0,0,1,0,0,2,2,0
4-Logicalton,0.05714285714285714,0,0,0,1,1,1,2,2,0
0-Simpleton,0.05714285714285714,1,0,1,1,1,1,1,2,0
1-Trickerton,0.06666666666666667,0,0,1,1,1,1,0,2,1
2-rv19514,0.047619047619047616,0,0,1,0,1,1,0,2,1
3-Bounder,0.047619047619047616,1,1,1,1,0,0,1,2,0
4-Logicalton,0.05714285714285714,1,0,1,1,1,1,1,2,0
0-Simpleton,0.0761904761904762,1,0,1,1,1,1,1,1,0
1-Trickerton,0.06666666666666667,0,0,1,1,1,1,0,0,1
2-rv19514,0.047619047619047616,0,0,1,0,1,1,0,0,1
3-Bounder,0.06666666666666667,1,0,1,1,0,0,1,1,0
4-Logicalton,0.0761904761904762,1,1,1,1,1,1,1,1,0
0-rv19514,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-Simpleton,0.047619047619047616,1,0,0,1,2,2,2,2,0
2-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
4-Trickerton,0.047619047619047616,0,0,0,0,2,2,2,2,0
0-rv19514,0.047619047619047616,0,0,0,1,0,2,2,2,0
1-Simpleton,0.3333333333333333,1,1,0,1,1,2,2,2,0
2-Bounder,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
4-Trickerton,0.047619047619047616,0,0,0,0,0,2,2,2,0
0-rv19514,0.047619047619047616,0,0,0,1,0,1,2,2,0
1-Simpleton,0.3523809523809524,1,0,0,1,1,1,2,2,0
2-Bounder,0.06666666666666667,1,1,0,1,1,1,2,2,0
3-Logicalton,0.06666666666666667,0,0,0,1,1,0,2,2,0
4-Trickerton,0.047619047619047616,0,0,0,0,0,1,2,2,0
0-Bounder,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Simpleton,0.047619047619047616,0,0,1,1,2,2,2,2,1
2-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,1,0,2,2,2,2,1
4-Trickerton,0.047619047619047616,1,0,1,1,2,2,2,2,0
0-Bounder,0.0380952380952381,0,0,0,1,0,2,2,2,0
1-Simpleton,0.047619047619047616,1,1,0,1,1,2,2,2,1
2-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,0,1,2,2,2,1
4-Trickerton,0.0380952380952381,1,0,0,1,0,2,2,2,0
0-Bounder,0.0380952380952381,0,0,1,1,0,1,2,2,0
1-Simpleton,0.06666666666666667,0,0,1,1,1,0,2,2,1
2-Logicalton,0.06666666666666667,1,1,1,1,1,1,2,2,0
3-rv19514,0.047619047619047616,0,0,1,0,1,0,2,2,1
4-Trickerton,0.05714285714285714,1,0,1,1,0,1,2,2,0
0-Bounder,0.0380952380952381,1,0,0,1,0,1,0,2,0
1-Simpleton,0.06666666666666667,1,0,0,1,1,0,1,2,1
2-Logicalton,0.11428571428571428,0,0,0,1,1,1,0,2,0
3-rv19514,0.047619047619047616,0,1,0,0,1,0,1,2,1
4-Trickerton,0.10476190476190476,1,0,0,1,0,1,1,2,0
0-Bounder,0.05714285714285714,0,0,0,1,0,1,0,0,0
1-Simpleton,0.08571428571428572,1,0,0,1,1,0,1,1,1
2-Logicalton,0.11428571428571428,0,0,0,1,1,1,0,0,0
3-rv19514,0.047619047619047616,1,0,0,0,1,0,1,1,1
4-Trickerton,0.12380952380952381,1,1,0,1,0,1,1,1,0
0-Trickerton,0.047619047619047616,1,1,1,1,2,2,2,2,1
1-rv19514,0.047619047619047616,0,0,1,1,2,2,2,2,1
2-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-Simpleton,0.047619047619047616,1,0,1,1,2,2,2,2,0
4-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
0-Trickerton,0.02857142857142857,1,0,0,1,0,0,0,0,1
1-rv19514,0.047619047619047616,0,0,0,1,1,1,1,1,1
2-Logicalton,0.02857142857142857,0,0,0,1,1,1,0,0,0
3-Simpleton,0.02857142857142857,1,0,0,1,0,0,1,1,0
4-Bounder,0.02857142857142857,1,1,0,1,0,0,0,1,0
0-Trickerton,0.047619047619047616,1,1,0,1,0,0,0,0,1
1-rv19514,0.047619047619047616,0,0,0,1,1,1,1,1,1
2-Logicalton,0.02857142857142857,0,0,0,1,1,1,0,0,0
3-Simpleton,0.047619047619047616,1,0,0,1,0,0,1,1,0
4-Bounder,0.047619047619047616,0,0,0,1,0,0,0,1,0
0-Trickerton,0.09523809523809523,1,0,0,1,0,0,0,0,1
1-rv19514,0.047619047619047616,0,1,0,1,1,1,1,1,1
2-Logicalton,0.02857142857142857,1,0,0,1,1,1,0,0,0
3-Simpleton,0.09523809523809523,0,0,0,1,0,0,1,1,0
4-Bounder,0.047619047619047616,1,0,0,1,0,0,0,1,0
0-Simpleton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,1
4-rv19514,0.047619047619047616,1,0,0,1,2,2,2,2,1
0-Simpleton,0.06666666666666667,0,0,0,1,1,0,2,2,0
1-Logicalton,0.06666666666666667,0,0,0,1,1,0,2,2,0
2-Trickerton,0.06666666666666667,1,1,0,1,0,1,2,2,0
3-Bounder,0.047619047619047616,1,0,0,1,0,1,2,2,1
4-rv19514,0.047619047619047616,1,0,0,1,0,1,2,2,1
0-Simpleton,0.06666666666666667,0,0,0,1,1,0,0,2,0
1-Logicalton,0.06666666666666667,0,0,0,1,1,0,1,2,0
2-Trickerton,0.06666666666666667,0,0,0,1,0,1,0,2,0
3-Bounder,0.047619047619047616,1,1,0,1,0,1,1,2,1
4-rv19514,0.047619047619047616,1,0,0,1,0,1,1,2,1
0-Trickerton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Simpleton,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-Bounder,0.047619047619047616,1,0,0,1,2,2,2,2,0
4-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Trickerton,0.09523809523809523,0,0,0,1,0,2,2,2,0
1-rv19514,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Simpleton,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-Bounder,0.09523809523809523,0,0,0,1,0,2,2,2,0
4-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
0-Trickerton,0.09523809523809523,0,0,0,1,0,1,2,2,0
1-rv19514,0.047619047619047616,0,0,0,1,1,1,2,2,0
2-Simpleton,0.09523809523809523,1,1,0,1,1,1,2,2,0
3-Bounder,0.09523809523809523,0,0,0,1,0,1,2,2,0
4-Logicalton,0.09523809523809523,1,0,0,1,1,1,2,2,0
0-rv19514,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Logicalton,0.047619047619047616,0,0,1,0,2,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
4-Simpleton,0.047619047619047616,1,0,1,1,2,2,2,2,0
0-rv19514,0.047619047619047616,1,0,1,1,0,0,1,2,0
1-Logicalton,0.02857142857142857,0,0,1,0,1,1,0,2,0
2-Trickerton,0.0380952380952381,0,0,1,1,0,1,0,2,0
3-Bounder,0.02857142857142857,1,1,1,1,0,0,1,2,0
4-Simpleton,0.02857142857142857,1,0,1,1,1,0,1,2,0
0-rv19514,0.047619047619047616,1,0,1,1,0,0,1,1,0
1-Logicalton,0.02857142857142857,0,0,1,0,1,1,0,0,0
2-Trickerton,0.0380952380952381,0,0,1,1,0,1,0,0,0
3-Bounder,0.01904761904761905,0,0,1,1,0,0,1,1,0
4-Simpleton,0.01904761904761905,1,1,1,1,1,0,1,1,0
0-Simpleton,0.047619047619047616,1,1,0,1,2,2,2,2,1
1-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-rv19514,0.047619047619047616,1,0,0,1,2,2,2,2,1
4-Trickerton,0.047619047619047616,0,0,0,0,2,2,2,2,0
0-Simpleton,0.2857142857142857,0,0,1,1,0,0,0,0,1
1-Bounder,0.7619047619047619,1,0,1,1,1,1,0,1,0
2-Logicalton,0.7619047619047619,1,0,1,1,1,1,0,1,0
3-rv19514,0.047619047619047616,0,0,1,1,0,0,1,0,1
4-Trickerton,0.5238095238095238,1,1,1,0,0,0,0,1,0
0-Simpleton,0.47619047619047616,0,0,1,1,0,0,0,0,1
1-Bounder,1.1904761904761905,0,0,1,1,1,1,0,1,0
2-Logicalton,1.380952380952381,1,1,1,1,1,1,0,1,0
3-rv19514,0.047619047619047616,0,0,1,1,0,0,1,0,1
4-Trickerton,0.7619047619047619,1,0,1,0,0,0,0,1,0
0-Simpleton,0.47619047619047616,0,0,1,1,0,0,0,0,1
1-Bounder,1.1904761904761905,1,0,1,1,1,1,0,1,0
2-Logicalton,1.5714285714285714,1,0,1,1,1,1,0,1,0
3-rv19514,0.047619047619047616,0,0,1,1,0,0,1,0,1
4-Trickerton,0.9523809523809523,1,1,1,0,0,0,0,1,0
0-Bounder,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-rv19514,0.047619047619047616,1,0,1,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-Simpleton,0.047619047619047616,0,0,1,1,2,2,2,2,0
4-Logicalton,0.047619047619047616,0,0,1,0,2,2,2,2,0
0-Bounder,0.0380952380952381,1,0,0,1,1,2,2,2,0
1-rv19514,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,0,1,0,2,2,2,0
3-Simpleton,0.047619047619047616,0,0,0,1,0,2,2,2,0
4-Logicalton,0.047619047619047616,1,0,0,0,1,2,2,2,0
0-Bounder,0.08571428571428572,0,0,0,1,1,0,2,2,0
1-rv19514,0.047619047619047616,0,0,0,1,1,1,2,2,0
2-Trickerton,0.047619047619047616,1,1,0,1,0,1,2,2,0
3-Simpleton,0.047619047619047616,0,0,0,1,0,1,2,2,0
4-Logicalton,0.09523809523809523,1,0,0,0,1,1,2,2,0
0-Bounder,0.08571428571428572,1,0,0,1,1,0,0,2,0
1-rv19514,0.047619047619047616,1,0,0,1,1,1,1,2,0
2-Trickerton,0.09523809523809523,0,0,0,1,0,1,0,2,0
3-Simpleton,0.047619047619047616,1,1,0,1,0,1,1,2,0
4-Logicalton,0.14285714285714285,0,0,0,0,1,1,1,2,0
0-Logicalton,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Simpleton,0.047619047619047616,0,0,1,1,2,2,2,2,1
2-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,1,0,2,2,2,2,1
4-Trickerton,0.047619047619047616,1,0,1,0,2,2,2,2,0
0-Logicalton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-Simpleton,0.047619047619047616,1,0,0,1,2,2,2,2,0
4-Trickerton,0.047619047619047616,0,0,0,0,2,2,2,2,0
0-Logicalton,0.11428571428571428,0,0,0,1,1,0,0,2,0
1-Bounder,0.11428571428571428,0,0,0,1,1,0,0,2,0
2-rv19514,0.047619047619047616,1,0,0,1,0,1,1,2,0
3-Simpleton,0.09523809523809523,1,1,0,1,0,0,1,2,0
4-Trickerton,0.11428571428571428,1,0,0,0,0,0,1,2,0
0-Logicalton,0.11428571428571428,0,0,0,1,1,0,0,1,0
1-Bounder,0.11428571428571428,1,0,0,1,1,0,0,1,0
2-rv19514,0.047619047619047616,0,0,0,1,0,1,1,1,0
3-Simpleton,0.38095238095238093,0,0,0,1,0,0,1,0,0
4-Trickerton,0.4,1,1,0,0,0,0,1,1,0
0-Bounder,0.047619047619047616,1,1,0,1,2,2,2,2,1
1-Simpleton,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,1,0,0,0,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,1
4-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Bounder,0.09523809523809523,1,0,0,1,1,2,2,2,1
1-Simpleton,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Trickerton,0.09523809523809523,0,0,0,0,0,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,1,2,2,2,1
4-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
0-Bounder,0.11428571428571428,0,0,0,1,1,1,2,2,1
1-Simpleton,0.06666666666666667,0,0,0,1,1,1,2,2,0
2-Trickerton,0.09523809523809523,1,1,0,0,0,1,2,2,0
3-rv19514,0.047619047619047616,1,0,0,1,1,1,2,2,1
4-Logicalton,0.06666666666666667,0,0,0,1,1,1,2,2,0
0-Simpleton,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Trickerton,0.047619047619047616,0,0,1,0,2,2,2,2,0
2-rv19514,0.047619047619047616,1,0,1,1,2,2,2,2,0
3-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
4-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
0-Simpleton,0.0380952380952381,0,0,0,1,0,2,2,2,0
1-Trickerton,0.047619047619047616,1,1,0,0,1,2,2,2,0
2-rv19514,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-Logicalton,0.047619047619047616,0,0,0,1,0,2,2,2,0
4-Bounder,0.047619047619047616,1,0,0,1,1,2,2,2,0
0-Simpleton,0.0380952380952381,1,0,1,1,0,1,2,2,0
1-Trickerton,0.3333333333333333,0,0,1,0,1,0,2,2,0
2-rv19514,0.047619047619047616,1,1,1,1,1,1,2,2,0
3-Logicalton,0.047619047619047616,0,0,1,1,0,1,2,2,0
4-Bounder,0.3333333333333333,0,0,1,1,1,1,2,2,0
0-Simpleton,0.3238095238095238,1,0,1,1,0,1,1,2,0
1-Trickerton,0.3333333333333333,0,0,1,0,1,0,0,2,0
2-rv19514,0.047619047619047616,1,0,1,1,1,1,1,2,0
3-Logicalton,0.047619047619047616,1,1,1,1,0,1,1,2,0
4-Bounder,0.3333333333333333,0,0,1,1,1,1,0,2,0
0-Logicalton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-Simpleton,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Bounder,0.047619047619047616,1,0,0,1,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,0
4-Trickerton,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Logicalton,0.09523809523809523,0,0,0,1,1,2,2,2,0
1-Simpleton,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Bounder,0.09523809523809523,1,0,0,1,1,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,0,2,2,2,0
4-Trickerton,0.047619047619047616,1,0,0,1,0,2,2,2,0
0-Logicalton,0.09523809523809523,0,0,0,1,1,0,1,2,0
1-Simpleton,0.06666666666666667,1,0,0,1,1,0,1,2,0
2-Bounder,0.1619047619047619,0,0,0,1,1,1,1,2,0
3-rv19514,0.047619047619047616,1,1,0,1,0,1,1,2,0
4-Trickerton,0.11428571428571428,0,0,0,1,0,0,1,2,0
0-Simpleton,0.047619047619047616,1,1,0,1,2,2,2,2,1
1-Bounder,0.047619047619047616,1,0,0,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,0,1,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,1
4-Logicalton,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Simpleton,0.09523809523809523,0,0,0,1,0,0,2,2,1
1-Bounder,0.11428571428571428,0,0,0,1,1,0,2,2,0
2-Trickerton,0.06666666666666667,1,1,0,1,0,1,2,2,0
3-rv19514,0.047619047619047616,1,0,0,1,0,1,2,2,1
4-Logicalton,0.06666666666666667,1,0,0,1,1,1,2,2,0
0-Simpleton,0.14285714285714285,1,0,0,1,0,0,0,1,1
1-Bounder,0.1619047619047619,0,0,0,1,1,0,0,0,0
2-Trickerton,0.06666666666666667,0,0,0,1,0,1,0,1,0
3-rv19514,0.047619047619047616,0,0,0,1,0,1,1,1,1
4-Logicalton,0.06666666666666667,1,1,0,1,1,1,0,1,0
0-Bounder,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Trickerton,0.047619047619047616,1,0,1,0,2,2,2,2,0
2-Simpleton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-Logicalton,0.047619047619047616,0,0,1,0,2,2,2,2,0
4-rv19514,0.047619047619047616,0,0,1,1,2,2,2,2,0
0-Bounder,0.0380952380952381,0,0,0,1,0,2,2,2,0
1-Trickerton,0.0380952380952381,1,1,0,0,1,2,2,2,0
2-Simpleton,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-Logicalton,0.047619047619047616,1,0,0,0,1,2,2,2,0
4-rv19514,0.047619047619047616,0,0,0,1,0,2,2,2,0
0-Bounder,0.0380952380952381,1,0,0,1,0,0,2,2,0
1-Trickerton,0.2761904761904762,0,0,0,0,1,0,2,2,0
2-Simpleton,0.2857142857142857,1,1,0,1,1,1,2,2,0
3-Logicalton,0.2857142857142857,0,0,0,0,1,1,2,2,0
4-rv19514,0.047619047619047616,0,0,0,1,0,1,2,2,0
0-Bounder,0.13333333333333333,1,1,1,1,0,0,0,1,0
1-Trickerton,0.37142857142857144,1,0,1,0,1,0,0,0,0
2-Simpleton,0.3333333333333333,0,0,1,1,1,1,0,0,0
3-Logicalton,0.3333333333333333,0,0,1,0,1,1,1,0,0
4-rv19514,0.047619047619047616,1,0,1,1,0,1,1,1,0
0-Bounder,0.18095238095238095,1,0,1,1,0,0,0,1,0
1-Trickerton,0.41904761904761906,1,1,1,0,1,0,0,0,0
2-Simpleton,0.3333333333333333,0,0,1,1,1,1,0,0,0
3-Logicalton,0.3333333333333333,0,0,1,0,1,1,1,0,0
4-rv19514,0.047619047619047616,1,0,1,1,0,1,1,1,0
0-Logicalton,0.047619047619047616,1,1,0,1,2,2,2,2,0
1-Bounder,0.047619047619047616,0,0,0,1,2,2,2,2,0
2-Simpleton,0.047619047619047616,1,0,0,1,2,2,2,2,0
3-Trickerton,0.047619047619047616,0,0,0,0,2,2,2,2,0
4-rv19514,0.047619047619047616,0,0,0,1,2,2,2,2,0
0-Logicalton,0.09523809523809523,0,0,1,1,0,2,2,2,0
1-Bounder,0.047619047619047616,1,1,1,1,1,2,2,2,0
2-Simpleton,0.09523809523809523,1,0,1,1,1,2,2,2,0
3-Trickerton,0.047619047619047616,0,0,1,0,0,2,2,2,0
4-rv19514,0.047619047619047616,1,0,1,1,1,2,2,2,0
0-Logicalton,0.09523809523809523,0,0,1,1,0,0,2,2,0
1-Bounder,0.09523809523809523,0,0,1,1,1,1,2,2,0
2-Simpleton,0.14285714285714285,1,1,1,1,1,1,2,2,0
3-Trickerton,0.047619047619047616,0,0,1,0,0,0,2,2,0
4-rv19514,0.047619047619047616,1,0,1,1,1,1,2,2,0
0-Logicalton,0.09523809523809523,0,0,0,1,0,0,1,2,0
1-Bounder,0.09523809523809523,1,0,0,1,1,1,0,2,0
2-Simpleton,0.42857142857142855,1,0,0,1,1,1,1,2,0
3-Trickerton,0.047619047619047616,1,1,0,0,0,0,1,2,0
4-rv19514,0.047619047619047616,0,0,0,1,1,1,0,2,0
0-Logicalton,0.14285714285714285,0,0,1,1,0,0,1,1,0
1-Bounder,0.1619047619047619,1,1,1,1,1,1,0,0,0
2-Simpleton,0.49523809523809526,1,0,1,1,1,1,1,0,0
3-Trickerton,0.11428571428571428,0,0,1,0,0,0,1,0,0
4-rv19514,0.047619047619047616,1,0,1,1,1,1,0,1,0
0-Simpleton,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,1,0,2,2,2,2,0
3-rv19514,0.047619047619047616,1,0,1,1,2,2,2,2,0
4-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
0-Simpleton,0.0380952380952381,0,0,0,1,0,2,2,2,0
1-Bounder,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Trickerton,0.047619047619047616,0,0,0,0,0,2,2,2,0
3-rv19514,0.047619047619047616,1,0,0,1,1,2,2,2,0
4-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
0-Simpleton,0.0380952380952381,0,0,0,1,0,1,2,2,0
1-Bounder,0.09523809523809523,0,0,0,1,1,1,2,2,0
2-Trickerton,0.047619047619047616,1,1,0,0,0,1,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,1,1,2,2,0
4-Logicalton,0.09523809523809523,1,0,0,1,1,1,2,2,0
0-Simpleton,0.08571428571428572,1,0,0,1,0,1,1,1,0
1-Bounder,0.09523809523809523,1,0,0,1,1,1,0,1,0
2-Trickerton,0.14285714285714285,0,0,0,0,0,1,0,0,0
3-rv19514,0.047619047619047616,0,0,0,1,1,1,1,0,0
4-Logicalton,0.14285714285714285,1,1,0,1,1,1,0,1,0
0-Bounder,0.047619047619047616,1,1,1,1,2,2,2,2,0
1-Trickerton,0.047619047619047616,1,0,1,0,2,2,2,2,1
2-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-rv19514,0.047619047619047616,0,0,1,1,2,2,2,2,1
4-Simpleton,0.047619047619047616,0,0,1,1,2,2,2,2,0
0-Bounder,0.0380952380952381,1,0,0,1,1,2,2,2,0
1-Trickerton,0.0380952380952381,1,1,0,0,1,2,2,2,1
2-Logicalton,0.047619047619047616,1,0,0,1,1,2,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,1,2,2,2,1
4-Simpleton,0.047619047619047616,0,0,0,1,0,2,2,2,0
0-Bounder,0.05714285714285714,0,0,0,1,1,0,2,2,0
1-Trickerton,0.05714285714285714,1,0,0,0,1,1,2,2,1
2-Logicalton,0.06666666666666667,1,1,0,1,1,1,2,2,0
3-rv19514,0.047619047619047616,0,0,0,1,1,1,2,2,1
4-Simpleton,0.047619047619047616,0,0,0,1,0,1,2,2,0
0-Bounder,0.05714285714285714,1,0,0,1,1,0,1,2,0
1-Trickerton,0.10476190476190476,1,0,0,0,1,1,1,2,1
2-Logicalton,0.11428571428571428,0,0,0,1,1,1,0,2,0
3-rv19514,0.047619047619047616,0,1,0,1,1,1,1,2,1
4-Simpleton,0.047619047619047616,1,0,0,1,0,1,1,2,0
0-Trickerton,0.047619047619047616,1,1,1,1,2,2,2,2,1
1-Logicalton,0.047619047619047616,0,0,1,1,2,2,2,2,0
2-Bounder,0.047619047619047616,0,0,1,1,2,2,2,2,0
3-Simpleton,0.047619047619047616,1,0,1,1,2,2,2,2,0
4-rv19514,0.047619047619047616,0,0,1,1,2,2,2,2,1
0-Trickerton,0.0380952380952381,1,0,0,1,1,2,2,2,1
1-Logicalton,0.047619047619047616,1,1,0,1,1,2,2,2,0
2-Bounder,0.047619047619047616,0,0,0,1,0,2,2,2,0
3-Simpleton,0.0380952380952381,1,0,0,1,1,2,2,2,0
4-rv19514,0.047619047619047616,0,0,0,1,1,2,2,2,1
0-Trickerton,0.05714285714285714,1,0,0,1,1,1,2,2,1
1-Logicalton,0.06666666666666667,0,0,0,1,1,1,2,2,0
2-Bounder,0.047619047619047616,1,1,0,1,0,1,2,2,0
3-Simpleton,0.05714285714285714,0,0,0,1,1,1,2,2,0
4-rv19514,0.047619047619047616,0,0,0,1,1,1,2,2,1
0-Trickerton,0.10476190476190476,1,0,0,1,1,1,1,2,1
